model	objective	reaction	status	value
iAB_AMO1410_SARS-CoV-2	obj	R_NTD2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD2e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD2l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD3l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD4e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD4l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD5	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD5l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD5m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD6	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD6l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD7	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD7e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD7l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD8	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD8l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD9	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD9e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTD9l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTMELYStner	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTP3e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTPP10	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTPP11	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NTPP9	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_NaKt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O16G1e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O16G2e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2St	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2Stm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2Stn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2Stx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2t	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_O2ter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2tm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2tn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_O2tp	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OAGD3te	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OAGD3tg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OAGT3te	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OAGT3tg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OBDHc	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OCBTm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OCCOAtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OCCOAtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OCDCAtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OCDCEAtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OCOAT1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OCTAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ODECOAtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OIVD1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OIVD2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OIVD3m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OMPDC	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_ONPTHLte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OPAHir	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORETNtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORETNtn2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORNDC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORNTArm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORNt3m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORNt4m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORNtiDF	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ORPT	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_OXAHCOtex	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_OXAtp	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4501B1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P45027A11m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P45027A12m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P45027A13m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P45027A14m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P45027A15m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P45027A16m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P45027A1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4502A6	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4502D6	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4502E1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4502F1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4503A5	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4504F122r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4507B11r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P4507B12r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P450SCC1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P5CDm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P5CR	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P5CRx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_P5CRxm	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PAFH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAFHe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAFS	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAFt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAIL45P_HStn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAIL4P_HStn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAIL_HStn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAN4PP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAPStg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PAPtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PA_HSter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PA_HStg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PA_HStn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCFLOPm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCHOLP_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCHOLPg_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCHOLPm_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCHOLPr_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCHOL_HSter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCHOL_HStg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCLYSOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCREATtmdiffir	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCRNtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PCt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDE1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDE1g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDE4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDE4g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDE4n	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDHm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDX5PO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PDXPP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEAMNO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEFLIP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEFLIPm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEPCK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEPCKm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEPLYStn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEROXx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PETHCT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PETOHMm_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PETOHMr_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PE_HSter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PE_HStg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PE_HStm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PEt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PFK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PFK26	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGCD	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PGDI	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGDIr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGESr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGI	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGISr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGLYCt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGLer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGM	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGMT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGPPT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGPP_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGS	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PGSr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHCDm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHEMEt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHEMEtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHETA1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHETA1m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHETHPTOX2	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PHEt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHEtec	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHYCBOXL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHYHx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHYQt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PHYTt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI345P5P	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI345P5Pn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI34P3Pn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI34P4Pn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI34P5K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI34P5Kn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI35P3P	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI3P3Pn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI3P4K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI3P4Kn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI3P5K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI3PP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI45P3K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI45P3Kn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI45P4P	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI45P5P	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI45P5Pn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI45PLC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI4P3K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI4P3Kn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI4P4Pn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI4P5K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI4P5Kn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI4PLC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI4PP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI5P3K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI5P4K	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PI5P4Kn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIACGT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIK3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIK3er	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIK3n	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIK4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIK4n	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIK5	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIK5n	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIPLC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIt2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIt2m_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIt7	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIt7ir	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIt8	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PIter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PItg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PItn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PItx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PLA2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PLA2_2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PLA2_2e	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PLYSPSer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PMANM	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PMEVKx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PMI12346PH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PMI12346PHn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PMI1346PH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PMI1346PHn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PMTCOAtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PNP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PNTEH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PNTK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PNTKm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PNTOt5	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPA2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPA2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPAP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPAer	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPAm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPAn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPAtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPCDC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPCOAOm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPDOx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPDOy	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPItr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPItx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPM	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPMI12346Ptn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPMI1346Ptn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPNCL3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PPPItn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRAGSr	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PRAIS	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PRASCS	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PRDXl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRFGS	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PRGNLONESULT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRGNLONEtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRGNLONEtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRGSTRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRISTCOAtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRISTtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRO1x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROAKGOX1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROD2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRODt2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRODt2rL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGD2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGE1t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGE1t3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGE2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGE2t2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGE2t3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGF2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGH2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGI2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROSTGI2tr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROt2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROt2rL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROt4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROt4(2)r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PROtm	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PRPNCOAHYDm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRPNCOAHYDx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PRPPS	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PSDm_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PSERT	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PSFLIP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PSFLIPm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PSP_L	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_PSSA1_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PSSA2_hs	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PS_HSter	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PS_HStg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PSt3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTDCACRNCPT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTDCACRNCPT2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTDCACRNt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTDCAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTE2x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTE3x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTE4x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTE5x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTHPS	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTHPSn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTPAT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PTRCOX1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PUNP1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PUNP2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PUNP3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PUNP4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PUNP5	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PUNP6	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PUNP7	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PVD3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYAM5POr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYAM5Ptm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDAMK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDAMtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDX5Ptm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDXDH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDXK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDXNK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDXNtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDXPP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYDXtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYLALDOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYLALDOXm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYNP2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYRt2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYRt2p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_PYRt2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_QUILSYN	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RADH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RADH2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RADH3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RADH4	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RAI1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RAI2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RAI3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RAtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RAtn3	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RBFK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_RDH1	optimal	0.014424
