model	objective	reaction	flux	status	minimum	maximum (optPercentage = 100)
iAB_AMO1410_SARS-CoV-2	obj	PIK4	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PIK4n	0.000000	optimal	0.000000	0.935966
iAB_AMO1410_SARS-CoV-2	obj	PIK5	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PIK5n	0.000000	optimal	0.000000	0.467983
iAB_AMO1410_SARS-CoV-2	obj	PIPLC	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	PIt2m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PIt2m_2	0.141432	optimal	-1000.000000	2.230071
iAB_AMO1410_SARS-CoV-2	obj	PIt7	0.004031	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PIt7ir	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PIt8	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PIter	0.000000	optimal	0.000000	2.221221
iAB_AMO1410_SARS-CoV-2	obj	PItg	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	PItn	0.036449	optimal	0.000000	2.221221
iAB_AMO1410_SARS-CoV-2	obj	PItx	0.000000	optimal	-0.128177	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PLA2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PLA2_2	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PLA2_2e	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	PLYSPSer	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PMANM	0.000000	optimal	-0.406661	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PMEVKx	0.000000	optimal	0.000000	0.128177
iAB_AMO1410_SARS-CoV-2	obj	PMI12346PH	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PMI12346PHn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PMI1346PH	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PMI1346PHn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PMTCOAtx	0.000000	optimal	0.000000	0.602697
iAB_AMO1410_SARS-CoV-2	obj	PNP	0.000000	optimal	-0.436784	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PNTEH	0.000000	optimal	0.000000	0.006019
iAB_AMO1410_SARS-CoV-2	obj	PNTK	0.000000	optimal	0.000000	0.006019
iAB_AMO1410_SARS-CoV-2	obj	PNTKm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PNTOt5	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPA	0.000000	optimal	0.000000	1.110611
iAB_AMO1410_SARS-CoV-2	obj	PPA2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPA2m	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPAP	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PPAer	0.000000	optimal	0.000000	1.110611
iAB_AMO1410_SARS-CoV-2	obj	PPAm	0.000000	optimal	0.000000	0.818970
iAB_AMO1410_SARS-CoV-2	obj	PPAn	0.018224	optimal	0.000000	1.110611
iAB_AMO1410_SARS-CoV-2	obj	PPAt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPAtm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPCDC	0.000000	optimal	0.000000	0.006019
iAB_AMO1410_SARS-CoV-2	obj	PPCOAOm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPDOx	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PPDOy	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PPItr	0.000000	optimal	-0.042726	1.110611
iAB_AMO1410_SARS-CoV-2	obj	PPItx	0.000000	optimal	-0.085451	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPM	0.000000	optimal	-0.436784	0.656456
iAB_AMO1410_SARS-CoV-2	obj	PPMI12346Ptn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPMI1346Ptn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PPNCL3	0.000000	optimal	0.000000	0.006019
iAB_AMO1410_SARS-CoV-2	obj	PPPItn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRAGSr	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	PRAIS	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	PRASCS	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	PRDXl	0.442051	optimal	0.000000	0.453534
iAB_AMO1410_SARS-CoV-2	obj	PRFGS	0.002015	optimal	0.002015	0.044748
iAB_AMO1410_SARS-CoV-2	obj	PRGNLONESULT	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	PRGNLONEtm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRGNLONEtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRGSTRNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRISTCOAtx	0.000000	optimal	-0.655176	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRISTtx	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PRO1x	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PROAKGOX1r	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROD2	0.000000	optimal	0.000000	0.021363
iAB_AMO1410_SARS-CoV-2	obj	PRODt2r	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRODt2rL	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROSTGD2t	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROSTGE1t	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PROSTGE1t3	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PROSTGE2t	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PROSTGE2t2	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PROSTGE2t3	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PROSTGF2t	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROSTGH2t	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROSTGI2t	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROSTGI2tr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROt2r	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PROt2rL	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PROt4	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PROt4(2)r	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	PROtm	-0.005046	optimal	-0.175975	-0.005046
iAB_AMO1410_SARS-CoV-2	obj	PRPNCOAHYDm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRPNCOAHYDx	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PRPPS	0.004031	optimal	0.004031	0.660487
iAB_AMO1410_SARS-CoV-2	obj	PSDm_hs	0.000000	optimal	0.000000	0.128923
iAB_AMO1410_SARS-CoV-2	obj	PSERT	0.023359	optimal	0.020798	0.401501
iAB_AMO1410_SARS-CoV-2	obj	PSFLIP	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PSFLIPm	0.000000	optimal	0.000000	0.128923
iAB_AMO1410_SARS-CoV-2	obj	PSP_L	0.023359	optimal	0.020798	0.401501
iAB_AMO1410_SARS-CoV-2	obj	PSSA1_hs	0.000000	optimal	-0.654408	0.135374
iAB_AMO1410_SARS-CoV-2	obj	PSSA2_hs	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PS_HSter	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PS_HStg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PSt3	0.000000	optimal	-1.310352	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTDCACRNCPT1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTDCACRNCPT2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTDCACRNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTDCAt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTE2x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTE3x	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PTE4x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTE5x	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTHPS	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTHPSn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PTPAT	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PTRCOX1	0.000000	optimal	0.000000	0.249787
iAB_AMO1410_SARS-CoV-2	obj	PUNP1	0.000000	optimal	0.000000	0.656456
iAB_AMO1410_SARS-CoV-2	obj	PUNP2	0.000000	optimal	-0.350380	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PUNP3	0.000000	optimal	-0.034186	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PUNP4	0.000000	optimal	-0.034186	0.274457
iAB_AMO1410_SARS-CoV-2	obj	PUNP5	0.000000	optimal	-0.042732	0.655176
iAB_AMO1410_SARS-CoV-2	obj	PUNP6	0.000000	optimal	-0.042732	0.350380
iAB_AMO1410_SARS-CoV-2	obj	PUNP7	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PVD3	0.000000	optimal	0.000000	0.021363
iAB_AMO1410_SARS-CoV-2	obj	PYAM5POr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYAM5Ptm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYDAMK	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PYDAMtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYDX5Ptm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYDXDH	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYDXK	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PYDXNK	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PYDXNtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYDXPP	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	PYDXtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYK	0.439540	optimal	0.000000	0.825679
iAB_AMO1410_SARS-CoV-2	obj	PYLALDOX	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYLALDOXm	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYNP2r	0.000000	optimal	-0.274457	0.085464
iAB_AMO1410_SARS-CoV-2	obj	PYRt2m	0.010937	optimal	-0.078792	0.378744
iAB_AMO1410_SARS-CoV-2	obj	PYRt2p	0.000000	optimal	-0.202054	0.000000
iAB_AMO1410_SARS-CoV-2	obj	PYRt2r	0.056800	optimal	-0.631404	0.056800
iAB_AMO1410_SARS-CoV-2	obj	QUILSYN	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RADH	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RADH2	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RADH3	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RADH4	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RAI1	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RAI2	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RAI3	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RAtn	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RAtn3	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RBFK	0.000000	optimal	0.000000	1.310352
iAB_AMO1410_SARS-CoV-2	obj	RDH1	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RDH1a	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RDH2	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RDH2a	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RDH3	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RDH3a	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RDH4	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETFA	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETFAt	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETFAt1	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETFAt2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETH	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETH1	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	RETH1e	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETH2	0.000000	optimal	0.000000	0.655176
iAB_AMO1410_SARS-CoV-2	obj	RETH2e	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETHe	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETI1	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETI2	-1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETI3	1000.000000	optimal	-1000.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNCOA	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNGLCt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNGLCt2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNGLCt2r	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNGLCtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNtr	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETNtr2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RETt	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RIBFLVt3	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RIBt	-1000.000000	optimal	-1000.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RIBt2	1000.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RNDR2	0.000000	optimal	0.000000	0.274457
iAB_AMO1410_SARS-CoV-2	obj	RNDR3	0.000000	optimal	0.000000	0.274457
iAB_AMO1410_SARS-CoV-2	obj	RNMK	0.000000	optimal	0.000000	0.436784
iAB_AMO1410_SARS-CoV-2	obj	RPE	0.145277	optimal	-0.186802	0.452357
iAB_AMO1410_SARS-CoV-2	obj	RPI	-0.076670	optimal	-0.294572	-0.002687
iAB_AMO1410_SARS-CoV-2	obj	RTOT1	0.000000	optimal	0.000000	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RTOT2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RTOT3	0.000000	optimal	0.000000	0.184182
iAB_AMO1410_SARS-CoV-2	obj	RTOT4	0.000000	optimal	0.000000	0.331388
iAB_AMO1410_SARS-CoV-2	obj	RTOT6	0.000000	optimal	0.000000	0.602697
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL2CRNCPT1	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL2CRNCPT2	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL2CRNt	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL2t	0.000000	optimal	-0.261041	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL3CRNCPT1	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL3CRNCPT2	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL3CRNt	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTAL3t	1000.000000	optimal	-0.261041	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RTOTALCRNCPT1	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTALCRNCPT2	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTALCRNt	0.000000	optimal	0.000000	0.132775
iAB_AMO1410_SARS-CoV-2	obj	RTOTALt	0.000000	optimal	-0.261041	1000.000000
iAB_AMO1410_SARS-CoV-2	obj	RTOT_2	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	RTOT_3	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	Rtotaltl	0.000000	optimal	-0.118422	0.000000
iAB_AMO1410_SARS-CoV-2	obj	Rtotaltp	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S23T2g	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	S23T3g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S23T4g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S23Tg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S26Tg	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2L2FN2M2MASNt	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2L2FN2M2MASNtly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2L2N2M2MASNtly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2T1g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2T2g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2T3g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2T4g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2TASE1ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2TASE2ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S2TASE3ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S3T1g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S3T2g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S3T3g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S3TASE1ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S3TASE2ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S3TASE3ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4T1g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4T2g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4T3g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4T4g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4T5g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4T6g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4TASE1ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4TASE2ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4TASE3ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4TASE4ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S4TASE5ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T10g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T11g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T12g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T13g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T14g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T15g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T16g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T17g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T18g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T19g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T1g	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	S6T20g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T21g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T22g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T23g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T24g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T25g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T2g	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	S6T3g	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	S6T4g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T5g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T6g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T7g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T8g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6T9g	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE10ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE11ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE12ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE13ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE14ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE15ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE16ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE17ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE18ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE19ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE1ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE20ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE21ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE22ly	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	S6TASE23ly	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	S6TASE24ly	0.000000	optimal	0.000000	0.030135
iAB_AMO1410_SARS-CoV-2	obj	S6TASE25ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE26ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE2ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE3ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE4ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE5ly	0.000000	optimal	0.000000	0.000000
iAB_AMO1410_SARS-CoV-2	obj	S6TASE6ly	0.000000	optimal	0.000000	0.000000
